State_Name,YY_Crude_Death_Rate_Cdr_Total_Female,AA_Sample_Units_Total,YY_Crude_Death_Rate_Cdr_Rural_Person,AA_Sample_Units_Rural,TT_Children_Aged_12_23_Months_Who_Have_Received_Measles_Vaccine_Total,YY_Crude_Death_Rate_Cdr_Rural_Male,AA_Sample_Units_Urban,QQ_Institutional_Delivery_Rural,TT_Children_Aged_12_23_Months_Who_Have_Received_Measles_Vaccine_Rural,YY_Crude_Death_Rate_Cdr_Rural_Female,AA_Households_Total,VV_Children_Who_Received_Foods_Other_Than_Breast_Milk_During_First_6_Months_Vegetables_Fruits_Urban,YY_Crude_Death_Rate_Cdr_Urban_Person,AA_Households_Rural,TT_Children_Aged_12_23_Months_Fully_Immunized_Total,YY_Crude_Death_Rate_Cdr_Urban_Male,QQ_Delivery_At_Government_Institution_Rural,TT_Children_Aged_12_23_Months_Fully_Immunized_Rural,YY_Crude_Death_Rate_Cdr_Urban_Female,AA_Population_Total,YY_Post_Neo_Natal_Mortality_Rate_Total,YY_Post_Neo_Natal_Mortality_Rate_Rural,AA_Population_Urban,LL_Crude_Birth_Rate_Cbr_Total,RR_Mothers_Who_Received_Post_Natal_Check_Up_Within_48_Hrs_Of_Delivery_Total,AA_Ever_Married_Women_Aged_15_49_Years_Total,PP_Mothers_Who_Received_Anc_From_Govt_Source_Total,ZZ_Crude_Birth_Rate_Total_Upper_Limit,AA_Ever_Married_Women_Aged_15_49_Years_Rural,TT_Children_Who_Did_Not_Receive_Any_Vaccination_Total,AA_Ever_Married_Women_Aged_15_49_Years_Urban,LL_Natural_Growth_Rate_Total,ZZ_Crude_Birth_Rate_Rural_Upper_Limit,AA_Currently_Married_Women_Aged_15_49_Years_Total,TT_Children_Aged_12_23_Months_Who_Have_Received_Bcg_Total,AA_Currently_Married_Women_Aged_15_49_Years_Rural,TT_Children_Aged_12_23_Months_Who_Have_Received_Bcg_Rural,BB_Currently_Married_Illiterate_Women_Aged_15_49_Years_Rural,ZZ_Crude_Death_Rate_Total_Lower_Limit,AA_Children_12_23_Months_Total,TT_Children_Aged_12_23_Months_Who_Have_Received_3_Doses_Of_Polio_Vaccine_Total,ZZ_Crude_Death_Rate_Rural_Lower_Limit,TT_Children_Aged_12_23_Months_Who_Have_Received_3_Doses_Of_Polio_Vaccine_Rural,ZZ_Crude_Death_Rate_Rural_Upper_Limit,EE_Marriages_Among_Males_Below_Legal_Age_21_Years_Total,YY_Crude_Death_Rate_Cdr_Total_Person,RR_New_Borns_Who_Were_Checked_Up_Within_24_Hrs_Of_Birth_Rural,TT_Children_Aged_12_23_Months_Who_Have_Received_3_Doses_Of_Dpt_Vaccine_Total,YY_Crude_Death_Rate_Cdr_Total_Male,YY_Infant_Mortality_Rate_Imr_Total_Person,State_District_Name
Uttar Pradesh,9.7,50,10.84,40,70.97,11.88,10,65.61,70.57,9.84,12075,22.63,8.48,10875,66.32,8.3,54.94,65.67,8.69,62219,23.3,23.42,6262,24.28,92.37,11335.0,61.28,26.17,10275.0,6.66,1060,13.75,27.34,10841.0,86.67,9833.0,86.6,45.89,9.84,2487,74.14,10.12,73.68,11.56,14.95,10.54,91.2,71.96,11.39,88.26,Faizabad
Uttar Pradesh,7.13,37,7.93,29,59.14,8.06,8,36.02,55.66,7.78,10364,8.1,6.51,8935,44.13,7.47,27.93,40.81,5.44,54111,23.18,24.29,7428,26.0,48.08,8992.0,48.72,27.6,7776.0,13.18,1216,18.46,29.67,8624.0,83.56,7496.0,81.82,53.52,6.92,2567,58.2,7.24,55.51,8.62,15.71,7.54,51.41,57.54,7.9,77.61,Farrukhabad
Uttar Pradesh,6.45,46,7.34,39,70.68,8.0,7,57.56,70.4,6.63,11582,4.81,5.52,10522,51.47,6.03,47.76,50.4,4.97,60209,16.26,16.58,5293,22.87,59.27,9722.0,43.63,23.94,8831.0,5.78,891,15.73,24.39,9268.0,91.08,8441.0,90.87,51.02,6.62,2382,65.53,6.78,65.1,7.91,9.12,7.14,62.29,65.48,7.78,54.93,Fatehpur
Uttar Pradesh,9.5,49,9.37,29,67.32,8.77,20,63.88,66.94,10.05,11053,2.43,8.26,8703,55.88,8.6,47.13,54.95,7.89,62573,20.61,20.65,13897,25.44,74.63,10248.0,78.72,26.67,7978.0,3.1,2270,16.35,28.48,9825.0,90.72,7668.0,90.84,37.71,8.4,2902,68.52,8.58,68.9,10.16,16.79,9.09,72.08,66.6,8.72,56.46,Firozabad
Uttar Pradesh,5.61,89,7.04,46,73.81,7.71,43,54.15,73.7,6.27,16323,6.06,4.29,11694,60.41,4.46,15.38,58.92,4.08,89498,20.87,21.49,22316,23.45,82.77,17154.0,49.28,24.53,12895.0,1.56,4259,17.27,25.92,16545.0,93.52,12410.0,93.0,30.13,5.67,4167,69.55,6.43,68.67,7.65,15.89,6.17,79.99,69.08,6.65,57.26,Gautam Buddha Nagar
Uttar Pradesh,6.39,98,6.86,34,72.52,6.48,64,59.79,71.58,7.3,20612,6.92,6.52,9565,59.14,7.17,23.92,54.78,5.77,112985,15.45,17.38,56670,20.97,86.01,20356.0,45.3,21.89,9715.0,1.84,10641,14.31,23.26,19628.0,92.69,9343.0,93.06,30.03,6.13,4204,69.74,5.93,65.1,7.79,7.32,6.66,83.76,69.12,6.89,45.56,Ghaziabad
Uttar Pradesh,8.21,47,8.81,41,60.42,9.43,6,62.77,60.56,8.23,10337,18.18,7.77,9575,55.83,7.63,49.84,55.79,7.91,62521,13.7,13.45,4359,23.46,88.47,11300.0,64.08,24.65,10525.0,7.49,775,14.73,25.24,10894.0,84.48,10159.0,84.44,43.76,8.18,2907,70.5,8.21,70.52,9.42,15.57,8.73,86.75,69.09,9.28,77.21,Ghazipur
Uttar Pradesh,8.28,52,8.26,46,59.99,8.21,6,49.72,58.79,8.33,14169,3.0,6.96,13518,48.59,6.57,38.97,46.93,7.37,74324,17.47,18.26,3760,27.37,60.77,13016.0,71.38,28.85,12380.0,9.87,636,19.17,29.18,12613.0,84.3,12020.0,83.8,65.42,7.62,3675,57.0,7.66,55.4,8.87,31.94,8.2,63.79,55.27,8.12,71.22,Gonda
Uttar Pradesh,7.49,75,8.82,54,72.02,9.43,21,53.58,72.64,8.3,17975,13.23,6.27,12617,65.56,6.92,40.79,65.95,5.57,96497,15.9,15.4,28596,24.04,92.51,17926.0,53.81,25.57,12850.0,6.98,5076,16.02,28.57,17270.0,86.48,12426.0,87.61,57.87,7.37,3756,73.19,8.28,73.8,9.37,11.56,8.01,89.02,72.21,8.57,61.77,Gorakhpur
Uttar Pradesh,6.63,53,6.82,41,75.29,7.09,12,65.34,76.46,6.5,13042,10.6,6.35,11229,50.57,5.63,59.23,50.21,7.18,62783,18.49,18.53,8367,23.44,65.06,10434.0,56.8,24.86,8909.0,1.11,1525,16.72,25.64,10055.0,96.79,8631.0,97.38,50.24,6.18,2491,68.96,6.21,69.42,7.42,9.62,6.73,65.93,65.93,6.81,44.94,Hamirpur
Uttar Pradesh,9.01,37,9.44,30,71.22,9.7,7,50.21,71.16,9.14,10040,7.98,7.98,8969,51.83,7.84,42.59,51.1,8.13,52567,28.88,28.65,5631,27.75,54.3,8719.0,37.67,29.55,7767.0,15.4,952,18.5,29.89,8397.0,82.5,7508.0,82.17,62.81,8.7,2279,71.93,8.89,72.76,9.99,23.59,9.25,58.77,60.12,9.46,81.35,Hardoi
Uttar Pradesh,8.86,43,8.61,31,69.38,8.26,12,61.19,70.76,9.01,9779,5.07,8.55,7883,55.7,8.69,44.86,57.59,8.38,55062,19.21,18.59,10542,23.49,80.29,9468.0,74.29,24.4,7606.0,2.47,1862,14.9,25.71,8996.0,93.19,7222.0,93.99,48.61,7.89,2492,67.3,7.82,68.98,9.4,17.06,8.59,79.16,67.08,8.36,57.18,Hathras
Uttar Pradesh,8.38,53,8.77,36,66.62,8.87,17,62.15,69.8,8.66,10675,18.17,7.51,8618,54.28,7.52,56.42,56.97,7.5,53505,16.82,16.72,10785,22.48,62.71,9458.0,59.41,23.7,7590.0,8.58,1868,14.02,24.64,9107.0,89.94,7321.0,92.91,43.76,7.76,2063,73.8,7.99,78.04,9.54,18.55,8.46,63.2,70.16,8.54,65.02,Jalaun
Uttar Pradesh,7.9,42,8.29,37,67.21,8.84,5,56.91,68.85,7.8,7272,6.29,7.88,6754,60.06,6.11,37.86,61.3,9.7,43285,16.08,16.04,3065,22.25,84.08,7989.0,61.66,23.38,7430.0,8.62,559,14.0,23.58,7735.0,82.56,7193.0,84.23,45.39,7.66,1740,68.91,7.66,70.32,8.92,19.78,8.25,84.41,67.75,8.58,74.88,Jaunpur
Uttar Pradesh,5.77,60,7.27,29,81.47,7.75,31,72.98,77.97,6.72,16295,7.67,5.54,9038,72.48,6.15,62.03,68.31,4.84,73590,12.02,15.75,33856,18.92,76.45,14264.0,51.72,20.02,7860.0,3.65,6404,12.52,23.48,13775.0,95.41,7641.0,94.08,49.48,5.78,2569,83.79,6.76,81.22,7.78,16.81,6.39,72.6,84.7,6.94,40.84,Jhansi
Uttar Pradesh,7.25,35,7.98,24,66.77,8.55,11,56.21,67.9,7.36,6546,1.97,7.72,5247,56.41,8.53,32.95,55.28,6.86,37927,15.43,18.53,7653,26.02,78.34,6347.0,75.35,27.38,5057.0,3.84,1290,18.1,28.33,6096.0,87.68,4872.0,86.57,60.03,6.94,1672,74.39,6.8,73.25,9.16,10.43,7.92,76.31,75.74,8.55,72.32,Jyotiba Phule Nagar
Uttar Pradesh,8.31,125,9.39,95,61.24,10.05,30,59.15,62.5,8.64,27431,6.14,8.25,23253,46.44,9.34,47.18,47.24,7.07,156432,24.35,22.76,25111,23.31,77.7,26039.0,63.38,24.0,21773.0,2.95,4266,14.16,24.56,24797.0,90.46,20771.0,91.56,41.33,8.77,7154,59.1,8.96,60.65,9.81,14.55,9.15,76.9,59.06,9.9,79.39,Kannauj
Uttar Pradesh,9.1,38,9.14,34,79.74,8.9,4,54.99,81.09,9.4,10543,6.29,5.45,9861,61.93,5.53,46.04,62.44,5.4,50626,23.58,24.38,3371,19.69,73.71,8193.0,38.79,21.11,7637.0,6.73,556,10.86,21.59,7925.0,92.64,7389.0,93.5,37.24,7.95,1819,70.82,8.21,71.39,10.06,6.9,8.82,77.67,72.43,8.62,64.79,Kanpur Dehat
Uttar Pradesh,5.72,136,7.2,33,75.12,7.25,103,65.25,84.57,7.15,29525,7.46,5.66,8432,59.25,5.99,54.85,72.51,5.28,144182,12.29,17.17,103699,17.17,69.25,25352.0,33.81,17.9,6444.0,8.3,18908,11.14,21.61,24139.0,89.43,6192.0,96.62,34.25,5.72,4432,73.24,6.63,82.89,7.77,4.53,6.03,76.48,72.43,6.29,36.57,Kanpur Nagar
Uttar Pradesh,10.08,49,10.88,43,55.08,11.55,6,60.31,56.09,10.24,13179,12.44,9.15,12195,46.9,10.04,52.81,47.88,8.28,67572,20.81,20.47,5134,29.23,91.37,11468.0,81.56,30.81,10649.0,21.09,819,18.48,31.21,10984.0,73.86,10226.0,74.69,65.88,9.89,3349,55.52,9.99,56.75,11.77,8.77,10.74,88.66,53.33,11.42,82.15,Kaushambi
Uttar Pradesh,7.99,41,8.37,34,66.0,8.41,7,53.35,64.68,8.33,12004,7.41,4.96,11032,37.76,5.49,46.56,37.04,4.37,60900,23.62,24.13,4655,26.69,57.14,10373.0,36.68,27.91,9548.0,13.72,825,18.61,28.96,10065.0,83.62,9272.0,82.84,61.96,7.44,2378,48.49,7.71,47.96,9.04,23.22,8.08,61.1,54.95,8.16,78.37,Kheri
Uttar Pradesh,8.8,32,9.64,29,64.56,10.6,3,54.55,64.5,8.8,8608,6.29,9.51,8455,60.82,10.24,44.01,60.69,8.8,48371,18.81,19.05,946,29.26,90.94,8765.0,57.95,31.32,8608.0,8.1,157,19.63,31.53,8535.0,83.11,8385.0,83.13,53.77,8.93,2441,70.73,8.92,70.7,10.35,13.58,9.63,85.81,69.38,10.59,80.24,Kushinagar
Uttar Pradesh,7.61,35,7.92,27,72.82,7.97,8,74.71,70.59,7.87,8108,6.4,6.41,7217,54.21,6.91,67.64,51.06,5.85,39529,19.45,20.07,4403,26.86,64.54,7689.0,57.34,28.12,6876.0,3.57,813,19.14,29.57,7503.0,95.02,6736.0,94.81,63.83,6.59,1746,63.58,6.62,60.93,9.22,48.23,7.72,65.9,61.51,7.83,72.93,Lalitpur
Uttar Pradesh,6.04,100,7.82,27,89.42,8.09,73,69.59,88.82,7.51,21138,9.89,5.48,9323,68.93,5.92,49.48,61.38,5.0,105538,15.72,16.94,58271,18.2,66.82,18629.0,54.6,19.26,7907.0,3.27,10722,11.74,24.9,17708.0,96.27,7579.0,96.82,51.3,5.89,3289,76.53,6.65,71.05,8.99,8.83,6.45,65.69,78.17,6.83,44.28,Lucknow
Uttar Pradesh,8.9,44,9.95,40,64.14,10.77,4,49.95,63.39,9.2,12950,6.29,6.18,12274,58.94,7.38,39.67,58.12,4.9,68263,16.91,17.02,3890,27.93,78.14,13206.0,58.95,29.6,12470.0,8.26,736,18.29,30.5,12869.0,82.72,12159.0,82.08,59.85,8.9,3157,68.33,9.19,67.66,10.71,26.84,9.64,73.39,68.2,10.47,78.01,Maharajganj
Uttar Pradesh,6.69,52,7.4,36,77.23,8.07,16,70.98,80.68,6.64,13461,12.74,6.87,9820,67.38,6.93,65.63,68.35,6.79,63537,14.34,16.65,17564,24.54,74.22,10791.0,62.94,26.09,7820.0,1.49,2971,17.32,26.16,10396.0,97.18,7559.0,97.45,58.05,6.62,2493,81.69,6.66,81.8,8.13,19.36,7.23,80.89,78.94,7.7,45.53,Mahoba
Uttar Pradesh,9.75,55,10.28,43,64.29,10.35,12,49.53,64.15,10.21,10727,3.93,9.02,9170,50.65,10.19,34.04,49.65,7.77,60823,16.64,16.85,9025,23.48,70.49,10328.0,80.51,24.51,8849.0,2.74,1479,13.43,25.01,9843.0,88.46,8452.0,88.19,31.62,9.32,2798,61.85,9.51,60.84,11.06,15.26,10.05,68.13,61.04,10.32,50.27,Mainpuri
Uttar Pradesh,7.59,48,7.68,30,61.74,7.64,18,56.49,58.49,7.74,10406,1.8,7.18,7650,45.46,7.07,32.49,42.94,7.31,59930,12.71,12.13,15893,22.38,85.79,10513.0,66.19,23.59,7809.0,2.58,2704,14.87,25.11,10117.0,88.49,7526.0,86.73,46.13,6.94,2457,56.26,6.95,53.71,8.42,21.32,7.51,82.19,55.04,7.44,44.03,Mathura
Uttar Pradesh,7.82,63,8.71,46,62.59,9.56,17,63.05,63.34,7.9,12606,13.84,7.54,10157,53.8,7.56,42.88,53.65,7.52,74750,14.91,14.51,14445,21.43,83.21,12312.0,58.97,22.62,10183.0,8.44,2129,12.97,22.96,11862.0,83.66,9813.0,84.86,46.85,7.87,2924,67.88,8.06,68.54,9.35,10.14,8.46,81.74,66.14,9.12,73.4,Mau
Uttar Pradesh,5.85,68,6.48,28,71.37,7.06,40,56.33,73.26,5.84,12884,5.35,6.0,8209,57.8,6.13,26.01,59.67,5.86,77688,14.79,15.24,27607,23.94,84.99,13336.0,53.11,26.07,8575.0,2.82,4761,17.67,28.95,12828.0,91.18,8252.0,93.05,42.94,5.72,3187,69.79,5.7,70.93,7.27,12.82,6.27,81.8,68.45,6.64,49.61,Meerut
Uttar Pradesh,7.87,37,8.42,30,56.45,8.76,7,51.44,56.24,8.07,6709,15.48,8.16,6063,43.74,9.64,37.99,43.61,6.42,38180,22.43,23.26,3629,22.34,78.64,6873.0,68.67,25.31,6209.0,10.82,664,13.95,26.29,6630.0,79.96,5996.0,80.19,51.38,7.21,1600,55.78,7.08,55.95,9.77,19.9,8.39,74.92,53.0,8.88,79.85,Mirzapur
Uttar Pradesh,7.99,57,8.32,34,71.47,7.92,23,49.54,70.77,8.77,11054,2.85,7.56,8003,52.36,8.61,29.13,50.39,6.4,66632,17.92,19.45,18005,25.17,86.25,10546.0,70.28,26.52,7736.0,3.89,2810,17.09,28.54,10149.0,92.3,7475.0,91.59,66.2,7.33,3398,62.8,7.37,61.05,9.28,15.72,8.07,82.67,66.76,8.15,63.53,Moradabad
Uttar Pradesh,8.45,66,9.22,43,70.67,9.66,23,54.85,70.44,8.74,12812,2.81,7.35,10337,53.47,7.04,29.41,51.81,7.71,75749,14.53,14.74,14295,23.52,84.08,12757.0,60.19,25.04,10268.0,3.13,2489,14.82,26.51,12333.0,90.35,9931.0,89.88,48.94,8.08,3319,64.43,8.51,61.35,9.94,11.48,8.7,84.36,63.54,8.93,51.3,Muzaffarnagar
Uttar Pradesh,8.12,36,8.62,27,69.34,9.19,9,44.76,68.66,7.96,7773,7.05,9.23,6674,55.63,9.51,35.62,54.96,8.91,43038,22.88,24.41,6142,25.49,71.47,7126.0,81.5,26.9,6113.0,4.54,1013,16.77,28.0,6861.0,90.95,5900.0,90.18,62.26,7.82,2239,65.41,7.64,64.79,9.6,21.16,8.72,66.38,63.91,9.25,73.36,Pilibhit
Uttar Pradesh,8.71,69,10.0,63,71.93,11.42,6,58.2,71.51,8.77,15695,23.4,8.0,15091,64.86,8.65,46.97,64.26,7.35,86770,20.03,20.44,3599,24.03,88.13,15426.0,84.8,25.22,14824.0,8.98,602,14.12,25.42,14840.0,84.44,14264.0,84.1,52.45,9.34,3600,71.72,9.4,71.1,10.6,14.71,9.91,86.94,69.93,11.28,83.63,Pratapgarh
Uttar Pradesh,7.44,52,7.99,44,77.38,8.4,8,67.07,76.83,7.55,12981,0.0,6.45,11924,54.79,6.74,57.64,54.74,6.13,66935,18.4,19.54,5355,22.16,72.54,11069.0,49.91,23.32,10169.0,3.13,900,14.29,23.61,10550.0,94.62,9700.0,94.86,51.76,7.35,1646,67.92,7.45,68.33,8.52,10.73,7.87,75.26,62.41,8.27,53.24,Rae Bareli
Uttar Pradesh,8.85,53,9.4,35,74.33,8.69,18,52.85,73.9,10.18,11435,4.61,8.3,8981,61.46,11.18,30.23,61.13,5.19,66460,14.88,16.56,14177,24.91,75.74,10732.0,75.01,25.93,8443.0,3.46,2289,15.81,27.82,10277.0,91.71,8124.0,91.78,73.07,8.48,3541,72.39,8.65,71.95,10.14,11.84,9.11,74.1,72.73,9.34,60.08,Rampur
Uttar Pradesh,8.41,52,9.26,34,83.07,9.97,18,60.34,83.68,8.49,10259,2.14,8.37,8321,77.44,8.57,40.89,77.65,8.16,58510,22.05,25.42,10959,26.25,87.3,10190.0,62.88,27.59,8264.0,0.93,1926,17.2,28.92,9818.0,96.68,8001.0,96.44,42.67,8.24,2641,85.81,8.31,85.64,10.21,9.05,9.05,86.18,84.89,9.64,76.4,Saharanpur
Uttar Pradesh,9.6,44,10.07,39,71.27,10.47,5,53.27,70.99,9.7,8028,6.29,7.77,7448,58.52,7.18,44.42,58.53,8.3,43549,14.82,15.31,3222,30.42,90.46,7888.0,69.32,32.14,7298.0,4.18,590,20.49,32.79,7633.0,83.23,7069.0,83.18,55.95,9.17,1886,63.49,9.28,63.51,10.86,21.79,9.93,88.79,63.48,10.25,63.41,Sant Kabir Nagar
Uttar Pradesh,7.02,43,7.64,35,53.98,8.0,8,62.81,55.56,7.28,8974,12.64,5.93,7945,42.2,6.56,44.47,43.84,5.22,55736,22.55,20.05,6700,24.41,83.6,10518.0,72.35,26.02,9430.0,17.93,1088,17.0,27.19,10249.0,74.84,9207.0,75.73,53.31,6.76,2038,54.95,6.92,56.64,8.35,24.76,7.41,84.33,50.96,7.8,81.79,Sant Ravidas Nagar (Bhadohi)
Uttar Pradesh,7.48,45,8.09,32,55.39,8.37,13,45.01,53.8,7.75,9822,3.04,5.83,8194,40.87,5.49,36.75,38.56,6.22,55307,22.78,24.27,9068,28.16,73.31,9088.0,84.34,30.18,7531.0,4.27,1557,20.45,31.64,8740.0,85.89,7260.0,84.88,59.8,7.12,3332,50.82,7.53,48.79,8.64,29.45,7.71,71.23,49.86,7.9,80.39,Shahjahanpur
Uttar Pradesh,11.8,27,12.16,25,33.54,12.44,2,32.99,33.06,11.9,7483,6.29,9.77,7197,24.9,9.71,28.22,24.37,9.8,38131,28.53,28.27,1467,39.89,95.44,7263.0,66.53,42.9,7000.0,30.67,263,27.79,43.26,7024.0,51.35,6773.0,50.82,75.9,10.77,2264,32.09,10.79,31.68,13.54,37.69,12.1,93.24,30.82,12.36,96.36,Shrawasti
Uttar Pradesh,10.2,58,11.23,54,57.95,12.39,4,29.52,57.56,10.3,9919,6.29,8.81,9517,51.42,10.47,21.71,50.91,7.2,56238,17.49,17.32,2482,37.54,79.63,10203.0,68.29,39.37,9869.0,13.84,334,26.38,39.68,9894.0,76.38,9576.0,76.27,65.39,10.47,3219,62.28,10.53,61.95,11.93,38.38,11.16,79.21,58.17,12.33,87.18,Siddharthnagar
Uttar Pradesh,8.79,37,8.98,30,54.01,8.93,7,57.18,53.67,9.03,9323,13.28,6.93,8521,35.43,7.2,48.61,34.38,6.62,50237,26.24,27.13,4768,28.02,68.4,8174.0,30.15,29.63,7433.0,18.27,741,19.25,30.42,7865.0,78.47,7174.0,78.94,63.88,8.05,2696,56.14,8.2,56.86,9.76,23.85,8.77,68.07,49.15,8.76,80.19,Sitapur
Uttar Pradesh,8.82,31,9.36,23,37.39,9.41,8,31.03,36.39,9.31,6838,8.72,5.03,5875,32.41,4.36,24.86,31.44,5.84,33562,16.52,17.52,4391,28.18,56.98,6290.0,50.99,30.26,5474.0,27.24,816,19.48,32.61,6077.0,60.93,5304.0,60.75,63.37,8.06,1702,39.9,8.66,38.95,10.06,22.16,8.7,51.48,39.2,8.59,68.59,Sonbhadra
Uttar Pradesh,6.9,48,7.54,44,72.08,8.09,4,63.8,71.75,6.4,11251,6.29,6.42,10630,47.22,7.28,51.88,46.03,5.5,61923,13.62,14.04,3511,21.88,79.23,10624.0,62.26,22.88,10055.0,5.58,569,14.42,23.18,10181.0,93.58,9645.0,93.85,50.45,6.92,2343,66.85,6.96,66.57,8.11,22.22,7.47,72.12,61.48,8.04,45.1,Sultanpur
Uttar Pradesh,6.54,59,7.15,46,73.75,7.36,13,57.38,74.62,6.91,14128,12.53,5.34,12035,63.07,5.88,48.65,62.95,4.75,69686,21.67,24.16,10195,20.99,63.55,11280.0,56.82,21.94,9543.0,8.75,1737,14.15,22.58,10831.0,90.95,9163.0,91.18,52.25,6.42,2448,75.99,6.68,75.68,7.62,7.8,6.84,62.11,74.42,7.11,58.33,Unnao
Uttar Pradesh,7.61,71,7.75,35,70.0,8.05,36,65.97,72.77,7.43,14974,14.83,7.19,8419,65.22,6.62,36.96,67.72,7.83,86266,21.76,18.86,33777,19.06,91.6,15689.0,50.15,21.53,9752.0,7.14,5937,11.57,21.97,15040.0,86.2,9445.0,88.73,43.57,6.34,2660,73.16,6.94,75.87,8.55,11.97,7.49,91.72,73.56,7.38,71.59,Varanasi
Uttarakhand,4.44,192,6.14,173,93.91,8.04,19,46.84,93.75,4.51,27360,4.8,4.61,25188,87.28,5.78,42.76,87.13,3.42,120657,5.52,5.62,8649,15.78,53.91,22598.0,75.74,16.46,20916.0,1.42,1682,9.74,16.84,21140.0,97.13,19579.0,97.05,14.35,5.72,3664,93.7,5.81,93.55,6.48,2.21,6.04,52.59,93.72,7.87,20.39,Almora
Uttarakhand,5.4,162,6.98,156,87.1,8.72,6,43.78,87.14,5.41,26992,6.25,7.5,26231,82.53,9.6,40.72,82.46,5.27,114613,11.94,12.41,3270,15.03,49.8,22718.0,71.3,15.58,22074.0,3.56,644,8.03,15.7,21279.0,94.23,20688.0,94.12,16.27,6.62,3744,90.86,6.59,90.77,7.36,5.63,7.0,49.57,90.08,8.76,31.46,Bageshwar
Uttarakhand,4.04,276,5.67,236,93.39,7.13,40,40.74,93.32,4.33,37152,4.24,3.49,30966,87.75,4.31,38.79,87.28,2.59,161113,8.43,9.51,23957,17.7,48.09,31160.0,77.06,18.62,26391.0,1.09,4769,12.41,16.84,29509.0,97.69,25014.0,97.53,15.3,5.46,6145,94.19,3.06,93.99,3.92,3.59,5.29,43.13,93.21,6.59,25.55,Chamoli
Uttarakhand,4.33,42,5.71,34,90.85,7.2,8,69.19,92.05,4.29,6156,0.0,4.81,5251,87.67,5.04,58.76,88.69,4.57,28479,9.64,7.77,4241,16.91,68.61,5565.0,75.97,18.28,4778.0,1.83,787,11.35,18.43,5210.0,97.4,4472.0,98.21,20.94,5.05,1038,93.74,5.12,95.07,6.3,3.83,5.56,68.95,93.06,6.83,33.58,Champawat
Uttarakhand,5.54,367,6.87,133,91.02,8.02,234,67.3,88.71,5.68,66535,9.46,6.23,30772,86.93,6.97,42.12,83.83,5.43,303009,9.17,10.32,155980,16.58,79.75,56581.0,61.07,17.26,27553.0,2.08,29028,10.09,20.87,54234.0,97.4,26554.0,96.81,26.3,6.26,10262,91.52,6.53,89.41,7.2,3.38,6.49,72.59,90.25,7.39,34.14,Dehradun
Uttarakhand,6.88,50,7.68,25,68.42,8.15,25,45.57,63.52,7.14,14873,5.44,6.88,8012,60.84,7.29,16.23,54.9,6.44,69213,18.97,21.41,25776,21.94,66.32,12450.0,49.21,24.0,7276.0,14.08,5174,14.55,26.64,11977.0,83.16,7027.0,80.04,56.12,6.61,2506,67.98,6.71,62.88,8.65,7.08,7.39,53.67,68.14,7.84,63.91,Haridwar
Uttarakhand,4.42,110,5.58,59,90.1,6.5,51,62.32,90.3,4.61,21172,4.89,4.82,13421,87.24,5.45,43.5,88.24,4.13,100544,8.42,7.93,36814,16.27,70.6,18568.0,71.11,17.32,11914.0,1.9,6654,10.99,17.57,17652.0,96.32,11331.0,95.88,12.0,4.97,3150,92.35,5.19,93.09,5.98,2.51,5.28,67.18,92.13,6.07,28.92,Nainital
Uttarakhand,6.34,386,8.28,337,90.08,10.34,49,55.72,90.0,6.51,50397,13.55,5.91,44822,84.15,6.59,44.3,84.06,5.23,213084,12.62,13.57,24187,18.8,64.66,41250.0,82.22,19.33,36591.0,1.22,4659,10.87,19.88,39122.0,96.98,34666.0,97.19,20.24,7.63,6844,88.97,7.97,88.99,8.58,3.69,7.93,59.8,87.54,9.75,37.42,Pauri Garhwal
Uttarakhand,4.77,161,6.8,136,93.15,8.4,25,57.96,92.45,5.33,25265,3.74,3.27,20467,88.74,4.4,54.83,87.66,2.15,102999,8.53,9.18,18372,15.44,64.53,21408.0,79.25,16.04,17463.0,1.28,3945,9.28,16.87,20015.0,98.0,16283.0,97.73,15.47,5.85,3358,94.88,6.44,94.3,7.15,7.06,6.16,60.46,94.13,7.66,22.91,Pithoragarh
Uttarakhand,4.4,225,6.11,222,91.26,8.2,3,46.98,91.24,4.4,33117,4.89,4.81,32914,85.7,5.45,43.1,85.68,4.13,139025,8.0,8.06,759,17.01,52.1,28470.0,77.37,17.43,28330.0,1.67,140,10.95,17.52,26788.0,97.21,26656.0,97.2,15.08,5.86,5090,91.98,5.91,91.95,6.31,2.92,6.06,51.46,91.75,8.11,19.22,Rudraprayag
Uttarakhand,6.72,351,9.2,317,82.09,12.03,34,42.52,81.18,6.98,47792,9.07,5.94,42354,76.0,6.98,34.64,74.85,4.82,205575,14.77,15.68,23657,21.09,48.73,40347.0,75.38,21.66,35894.0,5.73,4453,12.35,22.37,38198.0,88.57,33893.0,87.61,40.37,8.45,6946,81.42,8.89,80.27,9.5,7.08,8.74,42.65,79.5,11.23,53.25,Tehri Garhwal
Uttarakhand,4.48,81,5.66,45,88.71,6.45,36,59.82,89.53,4.81,17887,6.92,4.66,12393,83.0,5.33,35.6,83.35,3.9,91518,7.65,9.76,26904,18.23,70.72,16133.0,62.05,19.16,11268.0,2.79,4865,12.94,19.94,15414.0,96.52,10757.0,96.46,40.66,4.91,3188,90.46,5.2,90.24,6.13,7.84,5.3,65.85,89.99,6.04,34.59,Udham Singh Nagar
